tile_path,class,source_image
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1280_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1408_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_0_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_128_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_256_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_384_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_512_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_640_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_768_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_896_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1024_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1152_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1280_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_01_1408_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_02_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_02_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_02_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_896_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1024_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1152_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1280_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1408_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_768_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_896_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1024_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1152_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1280_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1408_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_896_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1024_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1152_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1280_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_02_1408_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_04_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_04_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_04_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_384_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_512_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_640_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_768_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_384_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_512_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_640_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_768_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_04_896_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_04.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_05_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_05_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_05_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_05_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_05_1152_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_05_1280_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_05_1152_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_05_1280_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_05.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_06_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_06_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_06_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_512_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_640_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_768_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_384_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_512_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_640_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_768_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_896_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_06_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_06.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_07_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_07_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_07_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1024_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1152_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1152_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1280_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_07_1152_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_07.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_08_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_08_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_08_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_896_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_896_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_08_1024_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_08.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_09_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_09_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_09_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_09_896_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_09_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_09.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_10_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_10_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_10_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1152_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1280_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1024_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1152_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1280_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_10_1152_1152.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_10.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_11_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_11_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\Viator_11_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_11_512_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_11_512_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\Viator_11_512_1024.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\Viator_11.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_01_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_01_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_01_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1280_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1408_256.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1152_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1280_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1408_384.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1152_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1280_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1408_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1280_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_01_1408_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_01.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_02_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_02_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\WH_Gilbert_02_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_02_1280_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_02_1408_0.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_02_1152_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_02_1280_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\WH_Gilbert_02_1408_128.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\test\images\WH_Gilbert_02.png
